Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
42,-12.89608,-16.46511,-17.58897,-20.97904,-21.91236,-28.73179,-21.48603,-23.99896,-27.69269,-22.22742,-17.0346,-31.27536,-32.94899,-23.27829,-27.02751,-21.08568,-18.5857,-21.92864,-21.83236,-27.32037,-94.79505592153876,49.9661,-96.86254857512854,40.74550284974289,152.9108353330795,-44.700071817177616,-59.19877061435917,127.05541918948774,28.632591006665407,-50.06103041820606,-104.71911019615307,-146.1967779607694,118.3721559215388,0.9262367320510378,-100.56557061435913,141.5663020910303,18.921959974100105,30.873329385640865,-108.2262457253857,-71.94642533307947
43,-12.93927,-16.32609,-17.53605,-21.05513,-21.43829,-27.383,-22.34523,-24.31584,-27.97696,-23.28288,-16.26873,-30.49826,-32.15108,-24.15421,-26.13086,-21.84519,-17.81443,-21.13494,-22.29241,-26.75301,-95.71684857512855,49.663,-95.89134857512855,40.9587175425633,152.15864267948973,-45.99144243153678,-60.02926326794896,126.53474122871835,27.569776313844997,-51.62615041820606,-104.60770284974288,-146.71641071872028,117.05388815692251,0.04446611769186504,-102.1019383789754,141.48852413026088,20.043552627689877,32.44195592153879,-109.04216326794901,-72.39611513692637
44,-12.96325,-16.2401,-17.6241,-21.27977,-21.02524,-26.2811,-22.63578,-25.51578,-28.63876,-23.36102,-16.22846,-30.2867,-32.15641,-24.54936,-26.38545,-21.72187,-17.17235,-20.75054,-21.72661,-26.75699,-95.86024857512855,48.17110734641021,-95.65294122871835,40.625910196153086,152.65982737231013,-45.353479163587835,-60.53602653589793,127.98974122871834,26.640776313844995,-51.91563041820606,-104.77029550333266,-148.03833737231008,116.30585142487149,1.4429514248714526,-102.26489715025707,142.73608005179966,19.002145281279667,31.97969265358983,-109.18843837897549,-72.43515186897741
45,-12.97206,-16.15219,-17.89173,-21.46949,-20.63757,-25.50296,-23.18754,-26.10464,-28.7851,-23.09258,-16.02002,-28.22657,-32.27122,-25.40151,-27.41727,-21.22417,-17.05349,-21.09614,-21.41897,-26.48324,-95.09175592153875,47.44451469282041,-94.89904122871835,41.199924888973506,152.6605400258999,-46.789035085126585,-61.831026535897934,128.90633388230816,26.25181304589603,-50.77615307179585,-104.29729550333268,-147.30121064025903,115.23499715025714,1.5421734641020741,-101.59434122871832,141.35370943744047,17.991515895638855,31.80037061435921,-110.4751457253857,-71.2674490192345
46,-12.99646,-16.00661,-17.87104,-21.45908,-20.0921,-24.67806,-23.53843,-26.81627,-28.34025,-23.76482,-15.73809,-27.29544,-32.40869,-26.85094,-26.46644,-21.04866,-17.17031,-20.60189,-22.38346,-25.62169,-95.63414857512855,47.990414692820416,-95.54503388230815,42.31953223538372,152.9324800258999,-47.398035085126594,-63.347982457436686,128.50855592153877,24.767998353075612,-51.605331032565225,-104.97148081051225,-148.47053267948965,114.94161798666926,0.372017542563313,-102.9110383789754,140.50996820872209,18.1704791635878,31.57759265358983,-110.40610899333467,-70.81367105846513
47,-13.00105,-15.8768,-18.06002,-21.24325,-19.89387,-23.68109,-24.12854,-28.57757,-28.41537,-24.17886,-15.66579,-27.04268,-32.12239,-27.60626,-26.60934,-21.47033,-17.36595,-20.28692,-21.83974,-23.59747,-96.86363388230814,47.46461469282041,-96.49291918948772,41.35383223538372,152.7815200258999,-47.70603508512659,-63.12988980384689,129.5354044966673,26.206776313844998,-50.33531633974482,-105.04948081051225,-147.734473908208,116.0885620651305,-0.37684122871834447,-103.9807485751285,139.00056086231186,18.100664470767413,31.31047184307756,-109.78418245743674,-71.27603508512667
48,-12.99632,-15.73917,-18.20539,-21.34904,-19.60968,-22.84915,-24.11952,-31.40153,-28.40381,-23.97959,-15.55843,-26.0551,-31.31116,-28.21568,-28.38267,-21.11055,-17.68234,-19.83622,-21.25511,-24.37381,-97.90394122871834,47.686714692820416,-97.43061918948771,41.209739581793926,152.89557471872033,-49.0706277387164,-63.31696572538566,128.29525877128165,26.512405699485825,-50.22715307179585,-106.54466611769183,-147.37568125461823,117.55367675795091,-0.2898191894877229,-102.70318980384687,137.83233882308127,17.140664470767405,30.152489803846937,-110.88151184307756,-71.03044901923454
49,-13.0093,-15.59146,-18.31594,-21.26956,-18.9952,-21.94143,-24.62195,-32.07187,-26.675,-23.716,-15.23655,-24.96589,-31.08004,-29.56203,-26.4667,-20.71262,-17.45102,-20.02605,-21.23548,-23.34072,-97.97053388230815,48.67931469282041,-98.37561184307751,41.96473958179392,153.27567471872032,-49.92984977794701,-64.78502103256525,128.56523103256524,24.986776313845,-49.38175307179585,-106.55485142487143,-147.4252298297468,118.095873908208,0.7376130458959977,-103.50129715025707,137.09293147667105,16.635442431536788,29.518361228718387,-112.3514485751286,-70.21685636564476
50,-12.99156,-15.41829,-18.26919,-21.12183,-18.70831,-21.07781,-24.60504,-33.3242,-26.62569,-23.60624,-15.1121,-24.09269,-31.5873,-30.70271,-26.92613,-20.39564,-17.21199,-20.04386,-21.84694,-22.68231,-97.38313388230814,48.45631469282041,-97.13841184307752,41.63696162102454,154.61656206513052,-50.410035085126594,-65.64698695410401,128.1918146928204,25.188035085126643,-48.77474572538564,-105.40785142487144,-147.4449298297468,118.10176491487337,1.9761440784612354,-104.22991184307747,136.01115351590164,17.934627738716372,30.152789189487763,-113.1502485751286,-69.01811513692641
51,-12.97292,-15.34765,-18.44318,-21.23221,-18.3802,-20.47985,-24.06351,-36.64234,-26.39811,-23.31711,-15.11818,-23.85944,-31.53681,-32.53034,-27.32049,-20.26164,-17.0668,-20.8256,-21.26785,-21.29486,-95.97163388230814,49.99561469282041,-95.57030449666732,42.22896162102454,155.31626206513053,-49.96762773871639,-64.3732796076938,129.31507346410206,26.53106162102459,-49.89654572538565,-106.62344407846122,-146.56614452256719,117.02336491487338,1.1984661176918543,-104.6776265358979,134.61652413026084,17.235405699485753,28.60953103256528,-112.44977796076944,-68.61155921538766
52,-13.00576,-15.19029,-18.38649,-21.50716,-18.08837,-19.80896,-23.00122,-34.37059,-26.36418,-22.90735,-15.07707,-22.99603,-29.29051,-33.65241,-27.41844,-19.51661,-17.28996,-21.46472,-22.05787,-21.40705,-95.48893388230815,50.108314692820414,-97.0071898038469,42.905554274614346,154.03906941154077,-51.176035085126585,-65.2972722612836,128.47670284974288,27.601776313844994,-49.785538378975446,-107.45481469282039,-145.44742248333657,118.15439287564276,1.863257124357233,-104.04736041820604,135.82074616949143,15.91403508512657,28.264553071795902,-113.09597226128363,-69.10311064025909
53,-12.99113,-15.08326,-18.29929,-21.36141,-17.7045,-19.49053,-22.31973,-34.45022,-25.85592,-23.14987,-15.25285,-22.06511,-27.12375,-34.27378,-26.883,-19.48949,-16.95338,-23.68687,-22.01439,-20.8867,-94.37943388230813,48.54832203923063,-95.95549715025712,41.36496162102455,154.61157675795096,-50.95622039230619,-66.10704287564278,129.5435004441059,26.547998353075613,-50.70202368615503,-108.8502220392306,-144.1270445225672,117.13229430051419,1.2901542746143377,-102.5632310325652,135.64570943744042,15.608068967434718,28.8135383789755,-112.32731184307758,-68.7178930976958
54,-12.94257,-15.00481,-18.27927,-21.41244,-17.53767,-19.00549,-21.71391,-34.11541,-26.19399,-23.73771,-15.25343,-21.43843,-24.70123,-35.32807,-29.09633,-19.71938,-17.28649,-23.66936,-22.8768,-21.21636,-94.07503388230815,49.591122039230626,-94.96148245743669,40.85977631384496,154.64067675795096,-52.30022039230619,-67.37572818282234,129.30126371205486,25.429405699485827,-49.938031032565235,-109.81081469282039,-144.8060151369264,117.35987960769378,2.368135307179579,-101.61401184307746,134.49611678385062,14.129632235383681,28.985960418206123,-113.68020449666736,-69.61907840487538
55,-12.98772,-14.95082,-18.30132,-21.57493,-17.23877,-18.51755,-21.029,-33.34286,-25.97587,-24.12433,-15.36094,-21.20932,-23.26345,-32.89131,-29.19696,-20.35544,-17.57265,-24.43872,-22.30255,-20.4579,-95.33122653589794,49.47511469282041,-96.1005824574367,41.04077631384496,154.23247675795096,-53.64840569948578,-67.08722083641214,127.7382077905161,25.485813045896023,-48.66364572538566,-109.06299999999999,-144.45770779051617,118.79247960769379,3.4460089933346154,-102.75072368615497,133.67615351590166,14.649154274614318,30.294275111026536,-114.37836776461631,-70.41530044410601
56,-13.01296,-14.85001,-18.33381,-21.62829,-16.99967,-18.19762,-20.43109,-32.69342,-26.25212,-24.52916,-15.30248,-20.22122,-22.12307,-32.53218,-30.3906,-20.89356,-18.40386,-25.66854,-24.42505,-20.86178,-95.90362653589793,50.532522039230614,-96.1289898038469,42.35577631384497,154.61408410436118,-52.771998353075574,-66.85110614359172,126.74433717615692,26.03862773871643,-49.77633103256525,-108.93259265358978,-143.61317105846513,119.1815016469244,4.916353071795854,-104.29302083641207,132.64652413026084,13.978846928204106,30.861886954104058,-113.38679715025714,-69.65896656179785
57,-13.04641,-14.83292,-18.28995,-21.65385,-16.82642,-17.99865,-19.72713,-31.3001,-25.85803,-25.10071,-15.47977,-20.07233,-21.53409,-31.19845,-32.68916,-22.23682,-18.67459,-27.62227,-24.54763,-21.44593,-96.56191918948772,50.156722039230615,-97.6650751110265,42.926591006665376,155.0331914507714,-53.78940569948577,-65.76941349000194,126.73961513692629,26.804813045896026,-48.26703837897546,-108.67559265358977,-144.9180637120549,119.86445022205297,5.297645725385642,-105.24273958179387,132.18693147667105,12.972732235383695,31.4660208364122,-112.65091918948777,-69.47326371205494
58,-13.14839,-14.70867,-18.4561,-22.00371,-16.70527,-17.51579,-19.10567,-30.39467,-25.80256,-25.08848,-15.49762,-20.18271,-21.4945,-28.77347,-33.03016,-23.30109,-19.83912,-27.84989,-26.60845,-21.36216,-96.36361918948772,49.06382938564083,-97.28966041820608,43.72759100666538,154.37279879718162,-54.36859100666538,-65.34849145077132,125.98838125461816,27.362257124357285,-48.65834572538566,-109.93918530717957,-146.4201416728243,120.41927818282235,6.64533552923254,-104.72175471872023,132.37030209103025,11.76172488897349,32.24424407846129,-112.19874616949161,-69.88826371205494
59,-13.15422,-14.5855,-18.35354,-22.05768,-16.65985,-17.28925,-18.51974,-28.15343,-25.6534,-25.29701,-15.87754,-19.85481,-21.91168,-26.24418,-32.19773,-23.74609,-21.37766,-31.62746,-26.7485,-21.5014,-95.03781918948772,49.90432203923062,-96.77055307179587,45.14299835307558,153.2588061435918,-52.98059100666538,-66.36336941154069,125.19118125461816,26.184442431536866,-49.93833837897546,-109.80865592153874,-144.84936371205492,121.366786954104,6.0653355292325415,-104.00104167282424,133.0411535159017,13.219246928204115,32.67596656179785,-112.70920614359176,-68.79026371205495
60,-13.17215,-14.52432,-18.36643,-22.15856,-16.56687,-17.02873,-17.82073,-25.91028,-25.20695,-25.26378,-16.10994,-19.52771,-22.32295,-25.83144,-28.32566,-24.70397,-21.70369,-31.87631,-28.05898,-22.70531,-95.82081184307751,50.22942203923063,-97.02666041820608,46.21599835307556,153.88590614359182,-51.44618366025516,-67.10576941154069,125.02105186897735,27.404442431536864,-49.0598298038469,-110.06024857512854,-145.50215636564468,121.334686954104,5.558557568463158,-103.39207840487526,132.4545241302609,12.660251424871426,32.04923223538377,-111.48078290154263,-69.46744901923455
61,-13.2024,-14.41401,-18.37284,-21.982,-16.47557,-16.5574,-17.29172,-25.08086,-24.469,-25.35955,-16.57885,-18.98485,-22.27655,-25.29308,-27.21875,-26.53895,-21.83152,-31.00892,-27.20527,-22.03427,-95.80841184307752,48.68992938564083,-98.24124572538565,46.90881304589598,154.47700614359184,-51.09318366025518,-68.4766694115407,126.58285921538757,28.257442431536873,-49.67773103256525,-111.25233388230811,-145.58381963359366,121.04060899333463,5.285216339744821,-104.17904167282424,131.17900494077315,12.042307346410182,30.743844078461294,-112.28238125461823,-70.36781963359371
62,-13.18833,-14.31697,-18.31769,-21.88791,-16.41172,-16.04216,-16.95831,-24.37633,-24.62787,-25.81523,-16.61164,-18.43643,-21.84738,-23.98324,-25.64052,-26.67307,-23.52779,-28.85837,-25.087,-22.26677,-94.70851184307752,50.14102938564083,-98.31153837897546,47.46322039230621,155.84831349000203,-51.79077631384496,-68.18724002589985,126.7384886010284,27.234849777947076,-51.192038378975454,-111.37304122871834,-144.97273432641407,120.86210164692443,6.127501646924415,-102.87015351590176,132.00611678385067,11.595144078461217,31.046591006665423,-112.27760329384884,-69.14026371205497
63,-13.08809,-14.2883,-18.31268,-21.7567,-16.39785,-15.69575,-16.57868,-23.49637,-24.56319,-26.60517,-17.02317,-18.09317,-22.18346,-23.33751,-25.29072,-27.1798,-23.08404,-27.30433,-24.19901,-23.34479,-93.29551184307752,51.51152203923063,-98.84733103256525,46.68322039230621,154.37832083641223,-52.770961621024554,-69.74304002589986,125.30227390820798,26.660257124357287,-50.95643103256525,-111.43181918948771,-144.243597594363,119.49523837897546,7.171250222052976,-103.63141228718342,133.1008146928203,11.594433882308117,30.843161621024606,-110.93641798666926,-70.11622698000394
64,-13.10959,-14.24967,-18.30375,-21.8625,-16.36747,-15.3867,-16.19844,-23.15416,-24.39437,-26.90092,-17.07808,-18.11894,-21.62788,-23.82806,-24.21994,-27.82156,-21.66018,-26.31285,-22.82099,-23.42962,-94.0065044966673,52.42462938564083,-100.15641633974485,45.24003508512661,154.43912083641223,-52.416961621024555,-69.93223267948963,124.33829594743861,27.37607181717769,-50.78865022205297,-109.99942653589791,-145.33359759436303,121.03280164692443,7.795153071795866,-103.14874616949155,133.4957114507712,11.160511843077497,31.463664470767498,-110.84086552923256,-70.62826371205497
65,-13.0857,-14.19155,-18.18053,-21.799,-16.26771,-15.1008,-15.86716,-22.73137,-24.50525,-28.45322,-17.19245,-17.94511,-21.09163,-22.05825,-23.71349,-28.71639,-20.51722,-24.85607,-21.99983,-23.15391,-94.51720449666732,51.16882938564083,-100.68950899333464,46.57344243153683,152.94123552923264,-52.24096162102455,-68.86033267948963,123.67871798666923,27.998108549228704,-50.792794300514224,-109.59230449666728,-144.92341228718342,119.63833103256525,7.887245725385661,-102.93115351590177,134.27478980384677,11.811738378975427,30.944923242049157,-110.41249145077131,-71.75088815692256
66,-13.08416,-14.09143,-18.11051,-21.84912,-16.23102,-14.97035,-15.68236,-22.30492,-24.41539,-28.97551,-17.47503,-18.09271,-21.40134,-20.95144,-23.13294,-26.81265,-20.20248,-22.65021,-21.5278,-25.54012,-94.16520449666731,49.997236732051036,-99.46520164692444,46.45384977794703,153.97773552923266,-51.33114692820414,-67.97913267948964,124.77262533307945,27.910515895638923,-49.64468695410402,-109.28657511102647,-144.92296820872218,118.98724572538566,8.073623686155031,-103.1707395817939,134.05454287564265,11.297938378975424,31.804071817177714,-109.56004737231007,-72.45606776461635
67,-13.0815,-14.04402,-18.00131,-21.94612,-16.10801,-14.90148,-15.35444,-21.59977,-24.29774,-28.549,-17.74725,-18.16858,-22.07427,-20.61995,-22.4541,-25.09358,-19.06003,-21.17737,-21.02535,-24.86093,-93.37290449666732,48.76384407846124,-98.00640164692445,47.22725712435722,154.91474287564284,-52.38273958179393,-67.77621798666922,125.41014737231006,28.073330588459328,-48.77059430051422,-110.17286776461626,-144.97237555513243,119.94667511102648,6.6388310325652355,-103.26633882308138,133.40983103256514,10.108786954103977,31.589627738716473,-109.58764002589984,-72.56455142487154
68,-13.15629,-13.96544,-17.6528,-21.98581,-16.07089,-14.82789,-14.88649,-21.32959,-24.33135,-28.30871,-17.8712,-17.95671,-22.0222,-21.05652,-21.63571,-23.06334,-18.58293,-19.98026,-21.0071,-23.63142,-92.98579715025711,47.446044078461235,-98.38939430051424,48.559664470767444,154.89284287564286,-53.816332235383726,-69.14571798666923,124.03324002589986,26.541552627689953,-50.231572261283596,-111.13835307179585,-145.3113388230814,118.46053837897546,6.012538378975442,-103.574776313845,132.7480016469243,11.576694300514177,32.29288650999811,-109.01281349000192,-74.03392938564092
69,-13.19362,-13.91181,-17.46427,-21.8445,-15.95258,-14.6913,-14.51127,-20.93187,-24.3799,-28.57526,-18.2037,-17.5392,-22.9297,-20.72057,-21.65635,-22.72253,-19.1426,-19.45354,-21.27235,-22.0778,-93.8137971502571,48.28564407846124,-97.78450695410403,47.65347916358783,155.55655022205306,-53.62751754256332,-69.27361064025901,124.22594737231007,27.39333717615702,-49.43804287564277,-111.98123837897543,-145.77833882308138,119.30400449666732,5.216789803846893,-102.46836896743478,131.84045756846305,11.050679607693752,31.673257124357278,-107.46891349000191,-75.31425877128174
70,-13.22903,-13.82447,-17.34109,-21.97264,-16.01509,-14.54838,-14.17517,-20.92617,-24.60239,-27.84969,-18.53363,-17.40867,-23.0737,-21.23306,-22.15001,-21.05017,-19.80463,-19.71703,-20.96871,-21.93804,-94.84828980384691,48.09165142487146,-99.15305960769383,47.53947916358783,155.02965756846328,-55.0091101961531,-70.83959594743861,124.26016206513047,26.32033717615701,-48.68455022205297,-112.59903103256522,-144.48652413026096,119.66221184307753,4.32433837897544,-103.41636896743479,131.01269430051408,11.329157568463131,30.312479163587923,-106.48808410436109,-74.6778146928205
71,-13.24501,-13.81569,-17.05739,-21.87646,-16.16069,-14.36978,-13.87363,-20.42674,-25.31985,-27.44916,-18.54035,-17.57424,-23.55546,-21.80909,-20.62788,-20.09306,-19.41482,-19.49364,-20.64097,-20.2094,-96.0781824574367,48.234151424871456,-100.24619960769382,47.49570120281845,155.16535756846326,-55.6884028497429,-72.25118860102839,124.72794737231007,26.547966561797836,-49.68451349000195,-112.9503089933346,-143.07252413026094,121.12481184307754,4.649331032565243,-104.36533223538373,130.6142236861549,10.05046491487333,30.67481304589606,-106.83257675795087,-74.41913673205113
72,-13.22499,-13.74981,-16.89478,-21.78055,-16.25915,-14.26974,-13.66941,-20.24308,-24.76477,-27.7528,-18.71031,-17.56051,-23.97372,-21.87309,-20.50335,-19.91521,-20.0713,-20.45132,-22.07687,-20.46429,-95.25078245743671,48.70665142487145,-100.13336226128362,46.214701202818475,156.39457226128368,-56.285188156922494,-73.58778125461816,124.17885471872029,25.327188601028467,-51.199040025899876,-114.17991022205294,-143.2620800517997,120.17681184307753,5.763597150257105,-104.43877631384498,129.49457960769368,8.76545022205292,31.87862773871646,-106.57944002589986,-74.58366611769196
73,-13.22894,-13.73907,-16.91754,-21.48385,-16.26463,-14.12698,-13.56392,-19.882,-25.09949,-27.11761,-18.82492,-17.74443,-23.88606,-21.25184,-20.07874,-19.64579,-20.7699,-21.04816,-20.56676,-20.41625,-96.6803824574367,48.51375877128166,-100.27659591487343,47.65207840487528,157.05097226128368,-56.884980810512275,-72.44437390820795,124.1716767579509,24.504966561797858,-51.35478125461823,-113.19578695410398,-142.24689474462014,119.24396326794898,6.007019189487721,-103.16711019615312,129.16369430051407,7.96325022205292,32.96240569948584,-107.39511552923254,-73.7180220392307
74,-13.21364,-13.68421,-16.84204,-21.34213,-16.4368,-13.9593,-13.48503,-19.91251,-25.33385,-26.88757,-19.16739,-18.24275,-23.58334,-21.30123,-19.86912,-19.41785,-21.08616,-21.72948,-20.97859,-20.6092,-96.4403824574367,47.08205877128165,-101.00654756846322,48.031485751285516,158.37827960769388,-56.86707346410208,-72.51296656179774,124.34524879718154,25.903410640259096,-51.77022533307948,-112.80539287564272,-143.47645066615888,118.27963388230816,6.634326535897927,-104.24429550333272,129.12478695410388,7.730250222052916,33.84462773871647,-108.68140287564275,-72.74247796076946
75,-13.1679,-13.65436,-16.70911,-21.0691,-16.53139,-13.87072,-13.42375,-19.51009,-24.65143,-26.43532,-19.2606,-18.3462,-23.3647,-21.21582,-19.68199,-20.22666,-21.61032,-21.40968,-21.49379,-21.21951,-97.4745751110265,45.84726611769186,-100.15840022205302,48.49430044410593,157.2289943005143,-55.653766117691866,-73.28155921538752,124.86808879718154,26.0568179866693,-52.15537390820802,-114.04787287564272,-144.43625877128162,119.53755592153878,6.4570191894877205,-104.5008881569225,129.3019163397447,7.0837061435916695,32.6820718171777,-108.53836941154066,-73.49923388230823
76,-13.15234,-13.60043,-16.68014,-20.92644,-16.55483,-13.7322,-13.34381,-19.5419,-24.13026,-26.27509,-19.46235,-18.34091,-22.4961,-21.14433,-20.77984,-20.98503,-23.498,-23.67067,-21.96774,-24.08783,-98.85776041820608,47.012666117691865,-99.85269022205301,49.64130044410592,156.6027943005143,-55.99085877128165,-74.29474452256711,124.56312879718153,26.582040025899943,-51.36618860102841,-113.6807234900019,-145.8868514248714,119.79922203923063,6.159541228718343,-103.4900734641021,128.5475236861549,5.936706143591664,33.573183660255225,-107.87042083641211,-74.00863673205112
77,-13.05609,-13.50523,-16.58312,-20.71017,-16.78214,-13.57944,-13.30641,-19.6692,-24.33008,-25.96518,-19.56793,-18.56263,-22.16383,-21.4494,-21.177,-21.44299,-24.90831,-23.86719,-22.04671,-24.75069,-98.1086677646163,47.78186611769186,-100.01047287564282,48.92770779051614,156.39290899333471,-56.81064407846125,-74.58974452256712,123.80169818282236,26.19726206513056,-52.42474452256715,-113.04049145077128,-145.18985142487142,118.28362938564084,7.347737960769374,-101.98744407846127,129.44441184307738,5.930447372309999,34.89981304589605,-106.58560614359169,-72.65241228718352
78,-12.95822,-13.46967,-16.4063,-20.58284,-16.9815,-13.48626,-13.34264,-19.70061,-23.92644,-25.88798,-19.14523,-18.86258,-21.54849,-21.7536,-21.42425,-22.60063,-26.96617,-25.83166,-25.45513,-26.52858,-98.67216041820609,47.540166117691854,-100.99673552923261,50.143707790516146,157.20861633974494,-58.32212938564082,-73.67633717615689,125.26423552923256,25.95326206513056,-52.86455921538757,-114.03057675795088,-146.73162938564082,117.7254808105123,7.572507346410202,-100.74600000000002,128.65714857512842,5.411182013330688,35.993115136926406,-108.12818022205295,-71.19724122871844
79,-12.86385,-13.42233,-16.33445,-20.5946,-17.07483,-13.38109,-13.37443,-19.62178,-23.58661,-25.54811,-18.84357,-18.79634,-21.23846,-21.194,-21.4394,-22.89207,-26.53729,-27.03523,-26.17733,-30.66496,-97.5320604182061,48.998266117691855,-101.8314281828224,49.38452248333655,158.75281633974492,-58.24192938564083,-72.5843371761569,125.58705022205297,25.842113490002006,-54.387300444105904,-112.99415471872027,-147.847036732051,116.61829550333272,7.748844078461236,-102.09704857512858,129.0987412287182,4.216552627689879,36.45196162102458,-108.6805959474386,-71.99822698000395
80,-12.83556,-13.38659,-16.07515,-20.62079,-17.18585,-13.34175,-13.52841,-19.60015,-23.41858,-24.90559,-18.66281,-19.2456,-21.54584,-20.76837,-20.6234,-21.99278,-26.53386,-28.96617,-29.29309,-27.58517,-98.9489530717959,50.50886611769185,-100.7944208364122,49.01733717615696,157.48723103256532,-58.97940734641021,-71.22392982974668,125.47165022205297,25.137720836412214,-54.03648575128551,-111.90455471872025,-149.37218530717956,118.1047028497429,8.339280810512264,-102.83016326794899,130.05237061435906,3.989923242049059,37.232163267949,-108.28766611769186,-73.46140569948585
81,-12.7,-13.33122,-15.89521,-20.55297,-17.27433,-13.29501,-13.56228,-19.56695,-22.89298,-24.20201,-18.10063,-19.64079,-21.79578,-20.08977,-19.88181,-21.6868,-24.51317,-27.15346,-27.42093,-25.7524,-100.17394572538569,51.73535877128165,-101.536613490002,50.335744522567154,158.93303837897554,-58.36360734641021,-71.48752248333645,124.0981722612836,24.184057568463246,-54.87430044410593,-111.92042533307941,-150.70374122871831,117.59511019615312,9.749210196153093,-104.11474122871837,130.00988815692236,4.434698353075547,36.758891450771316,-109.31038695410399,-72.44321633974491
82,-12.72307,-13.33629,-15.75424,-20.37076,-17.29799,-13.21218,-13.55694,-19.47476,-22.77799,-23.39232,-17.79761,-19.79836,-21.13685,-19.39282,-19.21662,-20.91244,-23.51819,-26.09976,-27.1627,-24.88076,-101.26233837897549,51.81346611769186,-101.923213490002,49.54115186897738,159.08934572538573,-59.4352926535898,-70.53370779051605,123.571686954104,25.02332083641221,-54.523671058465084,-110.71653267948963,-151.5473338823081,118.44492488897353,10.494395503332676,-105.17341918948775,130.53285142487132,4.058310196153066,35.51904287564277,-110.33370779051613,-72.85787675795096
83,-12.69113,-13.27488,-15.54977,-20.26377,-17.36487,-13.01359,-13.59962,-19.51314,-22.83286,-22.5605,-17.49564,-19.32573,-21.14297,-18.65207,-18.84787,-19.64873,-21.54176,-24.59821,-26.0398,-23.68745,-101.73723837897549,50.573973464102075,-101.8186061435918,49.84855921538761,160.46204572538574,-60.423977960769385,-71.46930044410584,123.009186954104,25.53265756846325,-54.750856365644665,-110.06461064025902,-152.12288980384687,117.23952413026095,10.9709175425633,-106.3660751110265,129.72848081051217,5.487083660255124,35.797950222052975,-111.64807346410205,-71.58717368615511
84,-12.6674,-13.23987,-15.29868,-19.81035,-17.37258,-12.95669,-13.61153,-19.53098,-22.76847,-21.7728,-17.20235,-18.73913,-20.96982,-18.47601,-17.74199,-18.46132,-19.71448,-23.39151,-24.46452,-22.32081,-102.27973103256528,51.64957346410207,-102.37839879718159,48.769966561797816,161.15226041820617,-59.74607061435917,-72.8980784048752,122.62221633974482,24.82418695410408,-54.77544243153682,-111.46198125461817,-151.85348245743666,117.15111678385074,9.453288156922468,-105.09090449666735,130.32929550333256,4.5570689674347165,35.75071633974485,-113.14751754256332,-71.15742533307953
85,-12.57219,-13.2064,-15.24441,-19.47444,-17.50744,-12.80443,-13.52903,-19.93786,-22.73077,-21.63858,-16.97238,-18.18083,-20.84029,-18.12532,-17.27752,-17.32833,-18.53978,-22.05265,-23.48597,-21.73084,-102.04863103256528,51.449073464102064,-102.11989145077138,49.00178125461824,160.56707511102655,-58.529755921538765,-72.5100784048752,121.67782368615504,24.71617226128366,-55.450664470767435,-110.57808125461817,-151.88225307179584,116.12537555513242,7.96445427461434,-104.51603837897548,130.2890800517996,5.955068967434713,35.91576491487341,-114.56262938564083,-70.92671064025913
86,-12.59089,-13.24206,-15.03825,-19.10959,-17.57951,-12.66364,-13.40794,-19.97208,-22.87924,-20.77411,-16.93153,-18.0818,-20.68518,-17.80111,-17.27849,-16.50769,-17.77067,-21.93976,-23.67875,-20.57587,-101.20293103256529,51.672080810512284,-103.36749145077138,49.80978125461823,160.21048245743677,-58.834048575128556,-73.99326371205481,120.92883103256523,23.40153103256531,-56.11022039230619,-110.51555921538754,-152.30144572538563,115.6427461694916,9.015161621024546,-105.94125307179588,129.6604873982098,6.699398353075551,37.40677511102652,-115.22046326794896,-70.91381064025913
87,-12.55483,-13.22834,-14.78529,-18.82029,-17.39769,-12.52454,-13.44581,-20.01402,-22.73425,-20.33807,-16.83587,-17.58214,-21.06872,-17.77494,-17.01693,-15.77621,-17.53781,-22.22028,-22.61966,-19.53583,-102.41672368615508,50.340080810512276,-104.58648410436116,50.990595947438635,159.74488980384697,-58.24424122871835,-74.93985636564457,120.60154572538566,23.980823686155105,-57.34199835307555,-111.32595186897733,-151.11993837897543,116.79915351590182,7.579391006665375,-106.85421633974485,129.04689474462003,5.226776313844923,36.50660164692444,-116.76644407846123,-71.68055921538769
