Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
0,-17.84534,-19.73204,-25.227,-24.13188,-23.23151,-22.04532,-21.60184,-18.59218,-38.77391,-30.7826,-20.19408,-23.6704,-23.32726,-22.34733,-22.31561,-17.95753,-23.20999,-22.28385,-21.945,-18.30353,-102.486,-112.202,57.6703,59.913,-27.4384,79.6047,10.0018,-58.2604,-132.631,0.338211,-29.4302,-14.3658,-47.3178,-75.9682,-20.328,-86.9498,-143.991,-111.182,-94.0907,-79.9969
1,-16.47168,-18.51407,-24.21739,-22.81838,-22.18705,-20.93692,-20.0848,-17.49032,-38.67609,-30.20278,-19.02402,-22.75732,-21.28703,-21.37802,-21.5694,-16.67789,-22.35416,-21.18666,-20.70168,-16.86844,-102.7004073464102,-110.928,57.5547926535898,60.990085307179584,-28.94860734641021,80.3938073464102,10.118342653589792,-59.25218530717959,-133.49925877128166,1.516044078461242,-28.0354,-13.697922039230619,-48.62950734641021,-77.24397061435917,-20.669640614359174,-85.47982203923063,-143.84526041820607,-110.95626326794897,-92.8918044966673,-79.20321469282041
2,-15.49702,-17.56375,-22.9967,-21.85215,-21.0971,-19.97523,-19.00634,-16.51598,-37.0242,-28.70287,-18.25222,-21.844,-20.46806,-20.32709,-20.93654,-15.64536,-21.31429,-20.18225,-19.7968,-16.27349,-102.51140734641021,-109.53,56.20439265358979,61.3028,-29.483392653589792,80.7828926535898,11.12164796076938,-57.98527796076938,-134.1699682087222,2.668336732051035,-27.674492653589795,-13.162155307179585,-47.708,-76.98517796076938,-19.359136732051034,-86.96503673205103,-143.9141118430775,-110.34881469282041,-92.65151184307751,-79.0415
3,-15.44912,-17.62167,-22.99354,-21.88081,-21.18687,-19.90787,-18.93972,-16.6776,-37.54673,-27.47944,-17.86146,-22.09933,-20.7,-20.06813,-21.06667,-15.3634,-20.84475,-19.85071,-21.023,-16.66448,-103.348,-108.209,56.655692653589796,61.28009265358979,-31.0181,81.0398073464102,9.619307346410206,-58.24247796076938,-134.74156086231199,2.662247346410207,-28.079263267948967,-13.165907346410206,-48.26790734641021,-76.35568530717958,-20.161214692820412,-87.58752203923062,-143.566,-111.20862938564083,-91.14555592153877,-77.6962146928204
4,-15.42479,-17.71668,-22.68775,-21.90669,-21.27431,-19.93953,-19.09245,-16.73724,-34.15347,-26.95344,-18.25111,-22.26384,-21.05479,-20.34496,-20.77749,-15.21928,-21.00341,-18.22444,-20.95302,-17.00686,-103.6994073464102,-107.6385926535898,55.81150734641021,59.95989265358979,-30.994077960769378,80.58882203923062,9.363908660769379,-57.47617796076938,-135.3606293856408,1.3531220392306214,-26.73306592153876,-12.79142203923062,-48.98899265358979,-76.6720926535898,-18.951999999999998,-88.83097796076937,-142.41728245743667,-112.70596326794896,-91.17381918948772,-77.6573073464102
5,-15.34621,-17.7896,-22.6751,-21.84612,-21.06893,-20.18893,-18.76905,-16.75843,-33.23717,-27.26831,-18.33965,-22.17352,-20.73659,-20.12089,-21.48746,-15.24645,-22.42524,-18.08022,-21.36901,-17.57712,-105.128,-107.753,55.45270734641021,59.20869265358979,-29.832163267948964,79.90062203923063,9.538312653589793,-56.963785307179585,-135.33281469282042,1.134262653589793,-25.553970614359173,-13.067507346410205,-49.7951,-77.19116326794897,-18.326836732051028,-90.14627796076938,-143.27974122871834,-112.54559265358978,-91.83974857512855,-76.54825877128165
6,-15.41507,-17.75651,-22.33192,-21.89583,-20.81636,-20.11641,-18.86693,-16.74611,-30.19597,-27.09684,-18.08629,-22.0624,-21.35263,-19.68252,-21.28529,-15.24569,-22.89213,-17.75405,-21.85944,-17.97048,-103.9985926535898,-107.364,54.978614692820415,59.76038530717959,-30.327185307179587,78.46202203923062,10.234875307179585,-57.26557796076938,-134.54877796076937,1.6488514248714488,-24.628633267948963,-12.076980810512275,-49.98726326794896,-77.35818530717958,-17.024944078461235,-90.7264926535898,-141.8277044966673,-111.00462938564081,-91.39821918948772,-75.42458530717958
7,-15.45617,-17.82858,-22.38845,-22.09502,-20.72082,-19.98321,-18.91608,-16.75758,-29.09827,-27.27176,-17.96505,-22.3035,-21.39193,-19.42633,-21.36673,-15.22637,-23.36528,-17.53314,-22.8475,-18.41594,-104.821,-108.36059265358979,55.3625,60.257592653589796,-31.507770614359174,79.33843673205104,10.326595307179586,-58.59137796076938,-132.99340734641018,2.134436732051036,-24.39043592153876,-13.567329385640829,-49.421977960769375,-76.94327061435918,-15.476758771281649,-91.6957073464102,-142.52874122871833,-110.53718530717958,-91.67367796076938,-76.61009265358979
8,-15.51977,-17.84891,-22.14905,-22.03388,-20.82844,-20.12656,-18.74258,-16.65541,-28.41868,-28.31016,-18.21818,-23.05493,-21.31223,-19.72159,-20.97027,-15.24691,-23.72303,-17.48684,-22.98808,-18.36906,-103.8415926535898,-106.9065926535898,55.465907346410205,60.487785307179585,-32.89077061435917,79.53332938564083,8.92203,-57.31007796076938,-131.96785142487144,1.3552514248714473,-25.19241592153876,-14.980958771281657,-48.6959,-76.45464857512856,-16.024680810512272,-92.8948,-141.34092653589792,-110.30499999999999,-92.02695307179586,-76.99557796076938
9,-15.44701,-17.83651,-22.14267,-22.14075,-20.79726,-20.22474,-18.63022,-16.54517,-28.19976,-29.92571,-18.16174,-22.92168,-20.54308,-20.04504,-21.64027,-15.4515,-22.7507,-18.88359,-24.98288,-18.9621,-103.31,-107.7365926535898,55.14752203923062,61.22789265358979,-32.58157061435917,80.37612938564082,9.97165496076938,-57.21546326794896,-133.2805926535898,1.3564599999999964,-24.991185921538758,-14.66462938564083,-48.154907346410205,-75.82207061435918,-14.691358771281653,-93.6368853071796,-141.47696326794897,-111.06797061435915,-91.78756776461627,-78.27024407846123
10,-15.50381,-17.88327,-21.97512,-22.32803,-20.99119,-20.18084,-18.64201,-16.51658,-27.54305,-29.21463,-18.26887,-23.74665,-20.70602,-20.38098,-21.39001,-15.53109,-21.90584,-18.72901,-25.07542,-18.58065,-103.5115926535898,-107.4691853071796,56.110914692820415,61.67447061435917,-33.603670614359174,80.78563673205103,9.553275307179586,-58.442863267948965,-132.23162938564082,-0.12904500000000355,-24.85736388230814,-14.675344078461244,-49.0063,-74.64625592153877,-15.082573464102065,-93.41914857512855,-141.0785191894877,-111.89784122871833,-90.82540449666729,-79.63229999999999
11,-15.48053,-17.98762,-21.99039,-22.30348,-21.05631,-20.24632,-18.36901,-16.41453,-28.03027,-29.15936,-18.49544,-23.3445,-20.97234,-20.89408,-21.11196,-15.87096,-21.72146,-18.62505,-27.23997,-18.22336,-104.77759265358979,-107.5571853071796,54.771614692820414,60.982977960769375,-34.78624857512855,80.18332203923062,10.239952653589793,-58.80055592153876,-133.59818530717956,-0.11650469282041698,-25.83913592153876,-15.018602849742898,-49.49457796076938,-74.88928530717959,-15.395095503332684,-91.98494122871834,-141.68255592153875,-111.47905592153874,-91.00218366025517,-79.21378530717958
12,-15.40322,-18.05844,-21.70838,-22.05143,-21.27353,-20.34138,-18.18852,-16.67214,-27.95772,-28.69406,-18.52412,-23.16649,-21.08051,-22.10161,-20.62229,-16.16485,-21.88681,-18.88783,-27.5879,-17.51386,-104.2075926535898,-108.72918530717959,54.19374407846124,62.20638530717959,-34.15284857512855,81.69544407846124,9.963755307179586,-57.422177960769375,-132.17377796076937,0.44244407846123934,-25.858176535897933,-15.491944078461245,-50.301585307179586,-74.52087796076938,-16.715958771281652,-92.56715592153876,-142.49918530717957,-111.65577796076937,-92.09829550333268,-80.18261469282041
13,-15.38929,-18.15389,-21.69574,-22.08972,-21.16971,-20.51287,-17.92739,-16.52955,-27.99161,-28.56755,-18.51331,-22.51391,-21.1889,-22.39231,-20.82441,-16.66921,-21.71226,-19.42825,-28.70568,-17.09135,-104.94818530717959,-107.79818530717958,54.23643673205103,63.17197796076938,-33.13634857512855,83.18844407846123,9.873202653589793,-57.449570614359175,-133.73914857512852,0.9447587712816521,-26.011863882308138,-15.354551424871449,-51.79347061435917,-75.28564857512855,-15.385758771281655,-92.81711469282041,-142.76133388230812,-110.25556326794896,-93.55362938564082,-79.17264407846123
14,-15.44199,-18.19474,-21.49219,-21.93926,-21.0338,-20.38284,-17.97446,-16.69233,-27.5979,-28.16055,-18.60264,-22.09765,-21.12015,-22.08415,-20.47625,-16.72792,-20.49088,-19.19666,-26.88184,-17.02541,-106.35197796076937,-108.67177796076938,54.71154407846124,64.55307061435917,-32.48736122871834,83.17644407846123,10.793515307179586,-58.69395592153876,-135.05259265358978,1.492247346410207,-27.17285653589793,-15.11770284974289,-52.56054857512855,-76.27317796076937,-16.74168081051227,-93.38811918948772,-142.47418530717957,-108.86744122871835,-93.4757971502571,-80.5741073464102
15,-15.51961,-18.1465,-21.317,-21.69594,-20.87936,-20.6013,-17.96927,-16.86229,-26.74584,-28.72319,-18.43001,-22.16575,-20.95551,-21.24345,-19.70956,-17.16316,-20.79754,-19.32659,-26.64557,-17.04087,-106.99977796076938,-107.23118530717957,54.543144078461246,65.74976326794896,-32.776048575128556,83.48325877128165,10.38157896076938,-57.75854857512856,-136.60192653589792,2.7626367320510354,-26.07604918948772,-16.285824888973508,-51.19916326794896,-75.50462938564083,-17.83718815692248,-93.22967796076938,-141.11319715025707,-109.76645592153875,-93.11651918948772,-82.06531469282041
16,-15.58569,-18.22916,-20.94497,-21.75559,-20.93104,-20.80907,-18.01496,-16.6843,-25.98298,-28.51757,-18.54971,-22.5156,-20.68937,-21.0472,-19.67643,-17.26589,-19.57088,-19.46924,-24.40438,-17.62471,-107.50218530717959,-107.24977796076938,54.34293673205103,66.55755592153875,-33.427343882308136,83.39485142487145,10.177255307179585,-58.22245592153876,-135.32255592153874,3.4858587712816558,-25.46328918948772,-16.829688156922472,-51.39087796076937,-75.74525592153876,-17.27988081051228,-93.59251918948772,-140.5981118430775,-110.93234122871834,-94.2202073464102,-83.58354857512853
17,-15.67331,-18.20754,-20.96434,-21.88979,-20.67077,-21.15046,-18.16747,-16.5464,-24.80789,-29.64085,-18.78507,-22.83704,-20.59823,-20.88559,-19.28496,-17.65351,-19.24813,-19.73295,-22.95072,-17.99142,-106.92577796076938,-105.8945853071796,55.62494407846125,67.78976326794897,-34.51703388230814,83.57544407846123,10.352545307179586,-58.03315592153876,-135.29114857512852,3.05731,-24.30061918948772,-15.260388156922474,-51.78649265358979,-75.34386326794896,-18.12508081051228,-93.63573388230813,-141.34755592153874,-110.9217044966673,-93.19525877128166,-83.88685592153875
18,-15.69761,-18.19794,-20.78904,-21.86994,-20.49658,-21.1266,-18.45656,-16.98732,-24.08938,-29.6846,-19.15928,-22.50384,-20.52269,-20.44036,-18.97223,-17.67049,-19.10648,-19.54013,-22.20084,-19.12106,-105.40248530717957,-105.02538530717959,55.124144078461235,67.57465592153875,-34.59251653589793,84.48466611769186,9.915295307179587,-59.584248575128555,-135.46655592153874,4.321122039230621,-25.72034918948772,-13.697024888973516,-51.8569073464102,-74.17277796076938,-17.60526611769187,-92.82003388230814,-140.9057412287183,-110.62177796076938,-92.6344146928204,-82.8845146928204
19,-15.76848,-18.18273,-20.52501,-21.85836,-20.53929,-21.29803,-18.46108,-16.91181,-23.6736,-29.78268,-19.3763,-22.60878,-20.78065,-20.5319,-19.278,-18.92803,-19.62661,-19.53085,-22.28547,-19.36714,-104.02188530717959,-106.22997796076938,54.00285142487145,67.83255592153876,-34.80803388230814,85.73948081051228,9.765292653589793,-58.20136326794896,-136.32733388230812,4.526827346410207,-25.74716918948772,-12.464888156922477,-50.875755921538754,-73.31882203923061,-16.184858771281657,-93.84727061435918,-139.80519715025707,-109.19789715025709,-92.32748081051227,-81.50719265358978
20,-15.79477,-18.3823,-20.41254,-21.85502,-20.43879,-21.40337,-18.37764,-16.76942,-22.95882,-29.5969,-19.68317,-21.19041,-20.76458,-20.83042,-19.89687,-19.15334,-18.61861,-20.31691,-21.44678,-19.69378,-102.50828530717959,-107.23717061435917,55.41375142487145,69.00335592153876,-35.40409818948772,87.05766611769187,8.546442653589793,-57.50424857512856,-137.1715191894877,3.495044078461241,-26.562359189487722,-13.10253958179392,-50.933507346410195,-73.45327796076937,-17.44467346410207,-93.96861918948773,-138.60833388230813,-109.12398980384688,-90.89270284974289,-82.88422203923061
21,-15.80611,-18.40408,-20.44722,-21.67021,-20.28425,-21.52914,-18.37011,-17.0532,-22.54489,-29.06781,-19.9425,-20.69534,-21.12911,-20.87972,-19.66161,-19.59593,-18.66408,-20.87826,-20.19407,-19.10181,-102.9133853071796,-106.60927061435918,55.79625877128166,70.33774857512856,-34.836171843077516,87.50907346410207,8.73721,-56.64875592153876,-135.98837061435916,4.949937346410207,-26.82159918948772,-12.306102849742885,-49.63624857512854,-73.62228530717958,-16.612573464102073,-92.82587796076938,-139.53066776461625,-110.3002118430775,-91.6147028497429,-84.05106326794896
22,-15.78018,-18.40265,-20.2124,-21.46231,-20.36199,-21.79405,-18.33957,-17.20673,-22.61015,-28.43838,-20.21674,-19.7934,-21.28388,-20.90328,-19.91754,-20.12761,-18.20927,-19.67961,-19.98085,-19.62184,-103.79978530717958,-106.65657061435917,56.35735877128165,70.44434857512856,-35.38115184307752,87.25688815692249,9.554072653589794,-56.54374857512855,-134.7743338823081,4.296058771281658,-26.426089803846892,-12.427024888973506,-49.87739999999999,-73.04077061435918,-15.91982203923062,-94.04265592153875,-138.3281118430775,-109.80459265358976,-91.37022203923061,-83.06537061435915
23,-15.79017,-18.42068,-20.01901,-21.50845,-20.3912,-22.24671,-18.17754,-17.17297,-22.56261,-28.0432,-20.09983,-19.60818,-21.92406,-21.04147,-20.41942,-20.38662,-17.7822,-19.85598,-19.83763,-19.66009,-104.03237796076938,-106.27077061435918,55.89555877128166,69.16974122871835,-35.649884496667305,88.05848081051228,9.114107346410206,-57.65915592153876,-133.2459265358979,5.4097220392306244,-27.595097150257097,-12.432466117691845,-49.4948146928204,-73.7575926535898,-16.47554407846124,-94.53459265358978,-138.66977511102647,-109.21885592153873,-90.36288815692248,-84.43443388230813
